Tree_ID,Longitude,Latitude,Height_m,NDRE_Value,Classification,Health_Status,Action,Block_Name,NDRE_Absolute,Classification_Abs,Health_Status_Abs,Action_Abs,Block_Name_Legacy,Ring_ID,Distance_to_Center_m,Ring_Radius_m
4,109.23220019,-0.44063875,17.36,0.4298862218856811,Abnormal,Abnormal,Monitor,D009A,0.4298862218856811,Abnormal,Sub-Optimal,Monitor,D09,RING-001,9.066,5.0
40,109.23212158,-0.44066857,15.26,0.4004049003124237,Abnormal,Abnormal,Monitor,D009A,0.4004049003124237,Abnormal,Sub-Optimal,Monitor,D09,RING-001,3.177,5.0
109,109.23209281,-0.44076849,13.73,0.4229079186916351,Abnormal,Abnormal,Monitor,D009A,0.4229079186916351,Abnormal,Sub-Optimal,Monitor,D09,RING-001,9.855,5.0
41,109.23228677,-0.44485189,15.21,0.4269171059131622,Abnormal,Abnormal,Monitor,D009A,0.4269171059131622,Abnormal,Sub-Optimal,Monitor,D09,RING-002,11.719,5.0
1146,109.23218032,-0.44486543,6.23,0.3623524308204651,Suspect,Suspect,Priority Survey,D009A,0.3623524308204651,Suspect,Critical,Priority Survey,D09,RING-002,4.96,5.0
221,109.23218978,-0.44478269,11.99,0.4195809364318847,Abnormal,Abnormal,Monitor,D009A,0.4195809364318847,Abnormal,Sub-Optimal,Monitor,D09,RING-002,4.248,5.0
1262,109.23218351,-0.44469859,5.12,0.3866632580757141,Suspect,Suspect,Priority Survey,D009A,0.3866632580757141,Suspect,Critical,Priority Survey,D09,RING-002,13.528,5.0
60,109.23209004,-0.4449061,14.51,0.3943350911140442,Abnormal,Abnormal,Monitor,D009A,0.3943350911140442,Abnormal,Sub-Optimal,Monitor,D09,RING-002,14.245,5.0
82,109.23188942,-0.44240974,14.13,0.4162085354328155,Abnormal,Abnormal,Monitor,D009A,0.4162085354328155,Abnormal,Sub-Optimal,Monitor,D09,RING-003,4.99,5.0
117,109.23196037,-0.44244367,13.48,0.4161516726016998,Abnormal,Abnormal,Monitor,D009A,0.4161516726016998,Abnormal,Sub-Optimal,Monitor,D09,RING-003,5.149,5.0
139,109.23195231,-0.44236273,13.13,0.4110337495803833,Abnormal,Abnormal,Monitor,D009A,0.4110337495803833,Abnormal,Sub-Optimal,Monitor,D09,RING-003,5.135,5.0
125,109.2323721,-0.44865086,13.3,0.419115275144577,Abnormal,Abnormal,Monitor,D009A,0.419115275144577,Abnormal,Sub-Optimal,Monitor,D09,RING-004,5.416,5.0
312,109.23235236,-0.44855952,11.08,0.4255184233188629,Abnormal,Abnormal,Monitor,D009A,0.4255184233188629,Abnormal,Sub-Optimal,Monitor,D09,RING-004,7.251,5.0
1081,109.23227374,-0.44865581,6.71,0.3780129253864288,Suspect,Suspect,Priority Survey,D009A,0.3780129253864288,Suspect,Critical,Priority Survey,D09,RING-004,7.553,5.0
131,109.2319602,-0.44880042,13.24,0.4159723222255707,Abnormal,Abnormal,Monitor,D009A,0.4159723222255707,Abnormal,Sub-Optimal,Monitor,D09,RING-005,3.783,5.0
196,109.23190093,-0.44874344,12.24,0.356741189956665,Suspect,Suspect,Priority Survey,D009A,0.356741189956665,Suspect,Critical,Priority Survey,D09,RING-005,7.484,5.0
