Tree_ID,Longitude,Latitude,Height_m,NDRE_Value,Classification,Health_Status,Action,Block_Name,NDRE_Absolute,Classification_Abs,Health_Status_Abs,Action_Abs,Block_Name_Legacy,Ring_ID,Distance_to_Center_m,Ring_Radius_m
27,109.2314362,-0.42890746,12.72,0.3896252512931824,Suspect,Suspect,Priority Survey,D001A,0.3896252512931824,Suspect,Critical,Priority Survey,D01,RING-001,10.515,5.0
191,109.23142854,-0.42900829,10.43,0.3797162771224975,Suspect,Suspect,Priority Survey,D001A,0.3797162771224975,Suspect,Critical,Priority Survey,D01,RING-001,0.667,5.0
292,109.23142044,-0.42909103,9.51,0.3777628242969513,Suspect,Suspect,Priority Survey,D001A,0.3777628242969513,Suspect,Critical,Priority Survey,D01,RING-001,9.852,5.0
65,109.2317409,-0.42810723,11.97,0.4279942512512207,Abnormal,Abnormal,Monitor,D001A,0.4279942512512207,Abnormal,Sub-Optimal,Monitor,D01,RING-002,7.525,5.0
393,109.23181906,-0.42806068,8.8,0.3885210454463959,Suspect,Suspect,Priority Survey,D001A,0.3885210454463959,Suspect,Critical,Priority Survey,D01,RING-002,4.688,5.0
123,109.23186485,-0.4281371,11.12,0.3850723803043365,Suspect,Suspect,Priority Survey,D001A,0.3850723803043365,Suspect,Critical,Priority Survey,D01,RING-002,7.417,5.0
104,109.2314292,-0.42611228,11.31,0.390213131904602,Abnormal,Abnormal,Monitor,D001A,0.390213131904602,Abnormal,Sub-Optimal,Monitor,D01,RING-003,11.405,5.0
350,109.23151724,-0.42607115,9.11,0.410026878118515,Abnormal,Abnormal,Monitor,D001A,0.410026878118515,Abnormal,Sub-Optimal,Monitor,D01,RING-003,0.958,5.0
1347,109.23151816,-0.42597937,3.87,0.4144189059734344,Abnormal,Abnormal,Monitor,D001A,0.4144189059734344,Abnormal,Sub-Optimal,Monitor,D01,RING-003,9.209,5.0
633,109.23161156,-0.42608791,7.21,0.4225294291973114,Abnormal,Abnormal,Monitor,D001A,0.4225294291973114,Abnormal,Sub-Optimal,Monitor,D01,RING-003,10.67,5.0
152,109.23214092,-0.43073566,10.72,0.4082349836826324,Abnormal,Abnormal,Monitor,D001A,0.4082349836826324,Abnormal,Sub-Optimal,Monitor,D01,RING-004,8.388,5.0
677,109.23212787,-0.43083106,6.82,0.4249673783779144,Abnormal,Abnormal,Monitor,D001A,0.4249673783779144,Abnormal,Sub-Optimal,Monitor,D01,RING-004,4.831,5.0
475,109.23222488,-0.43085641,8.23,0.4012829959392547,Abnormal,Abnormal,Monitor,D001A,0.4012829959392547,Abnormal,Sub-Optimal,Monitor,D01,RING-004,8.606,5.0
181,109.23227042,-0.42420802,10.52,0.4085389077663421,Abnormal,Abnormal,Monitor,D001A,0.4085389077663421,Abnormal,Sub-Optimal,Monitor,D01,RING-005,9.598,5.0
1358,109.23222642,-0.4241325,3.83,0.4123335778713226,Abnormal,Abnormal,Monitor,D001A,0.4123335778713226,Abnormal,Sub-Optimal,Monitor,D01,RING-005,1.345,5.0
1422,109.23231356,-0.4241054,3.55,0.3607800304889679,Suspect,Suspect,Priority Survey,D001A,0.3607800304889679,Suspect,Critical,Priority Survey,D01,RING-005,11.421,5.0
1541,109.2323513,-0.42403668,2.66,0.3959640860557556,Abnormal,Abnormal,Monitor,D001A,0.3959640860557556,Abnormal,Sub-Optimal,Monitor,D01,RING-005,18.822,5.0
1217,109.23218017,-0.42407552,4.25,0.4255488514900207,Abnormal,Abnormal,Monitor,D001A,0.4255488514900207,Abnormal,Sub-Optimal,Monitor,D01,RING-005,8.212,5.0
1354,109.2321568,-0.42416278,3.84,0.3722057640552521,Suspect,Suspect,Priority Survey,D001A,0.3722057640552521,Suspect,Critical,Priority Survey,D01,RING-005,7.147,5.0
1047,109.23207551,-0.42415146,4.79,0.3483680784702301,Suspect,Suspect,Priority Survey,D001A,0.3483680784702301,Suspect,Critical,Priority Survey,D01,RING-005,15.788,5.0
1273,109.23216082,-0.42424733,4.09,0.429870456457138,Abnormal,Abnormal,Monitor,D001A,0.429870456457138,Abnormal,Sub-Optimal,Monitor,D01,RING-005,13.409,5.0
184,109.2330246,-0.42974159,10.48,0.3721650242805481,Suspect,Suspect,Priority Survey,D001A,0.3721650242805481,Suspect,Critical,Priority Survey,D01,RING-006,8.547,5.0
208,109.23311263,-0.42974342,10.24,0.3820553421974182,Suspect,Suspect,Priority Survey,D001A,0.3820553421974182,Suspect,Critical,Priority Survey,D01,RING-006,8.499,5.0
536,109.23309464,-0.42982526,7.78,0.4045446217060089,Abnormal,Abnormal,Monitor,D001A,0.4045446217060089,Abnormal,Sub-Optimal,Monitor,D01,RING-006,3.705,5.0
300,109.23303893,-0.42991206,9.44,0.4021200835704803,Abnormal,Abnormal,Monitor,D001A,0.4021200835704803,Abnormal,Sub-Optimal,Monitor,D01,RING-006,12.198,5.0
205,109.23144748,-0.42475086,10.28,0.3961741328239441,Abnormal,Abnormal,Monitor,D001A,0.3961741328239441,Abnormal,Sub-Optimal,Monitor,D01,RING-007,2.635,5.0
307,109.23136529,-0.42476531,9.4,0.4257744550704956,Abnormal,Abnormal,Monitor,D001A,0.4257744550704956,Abnormal,Sub-Optimal,Monitor,D01,RING-007,9.52,5.0
437,109.23153819,-0.4248074,8.48,0.3685472309589386,Suspect,Suspect,Priority Survey,D001A,0.3685472309589386,Suspect,Critical,Priority Survey,D01,RING-007,10.435,5.0
237,109.23178976,-0.42259012,9.99,0.4249621331691742,Abnormal,Abnormal,Monitor,D001A,0.4249621331691742,Abnormal,Sub-Optimal,Monitor,D01,RING-008,6.641,5.0
502,109.2318796,-0.42253905,7.98,0.4128626883029938,Abnormal,Abnormal,Monitor,D001A,0.4128626883029938,Abnormal,Sub-Optimal,Monitor,D01,RING-008,5.806,5.0
1243,109.23181359,-0.42250196,4.16,0.390288233757019,Abnormal,Abnormal,Monitor,D001A,0.390288233757019,Abnormal,Sub-Optimal,Monitor,D01,RING-008,4.873,5.0
255,109.23303177,-0.42783398,9.81,0.4158397912979126,Abnormal,Abnormal,Monitor,D001A,0.4158397912979126,Abnormal,Sub-Optimal,Monitor,D01,RING-009,8.769,5.0
855,109.23312743,-0.42787605,5.59,0.3904239535331726,Abnormal,Abnormal,Monitor,D001A,0.3904239535331726,Abnormal,Sub-Optimal,Monitor,D01,RING-009,2.852,5.0
389,109.23314044,-0.42795473,8.87,0.3895758092403412,Suspect,Suspect,Priority Survey,D001A,0.3895758092403412,Suspect,Critical,Priority Survey,D01,RING-009,10.688,5.0
1190,109.23311712,-0.42779602,4.32,0.4193875193595886,Abnormal,Abnormal,Monitor,D001A,0.4193875193595886,Abnormal,Sub-Optimal,Monitor,D01,RING-009,7.781,5.0
303,109.23136408,-0.42412417,9.43,0.3798941969871521,Suspect,Suspect,Priority Survey,D001A,0.3798941969871521,Suspect,Critical,Priority Survey,D01,RING-010,9.999,5.0
537,109.2313708,-0.42421822,7.78,0.3537570834159851,Suspect,Suspect,Priority Survey,D001A,0.3537570834159851,Suspect,Critical,Priority Survey,D01,RING-010,1.046,5.0
648,109.23135147,-0.42430141,7.11,0.370473176240921,Suspect,Suspect,Priority Survey,D001A,0.370473176240921,Suspect,Critical,Priority Survey,D01,RING-010,9.669,5.0
329,109.23147099,-0.42209269,9.26,0.4072102904319763,Abnormal,Abnormal,Monitor,D001A,0.4072102904319763,Abnormal,Sub-Optimal,Monitor,D01,RING-011,8.48,5.0
343,109.23139867,-0.42210578,9.2,0.426257312297821,Abnormal,Abnormal,Monitor,D001A,0.426257312297821,Abnormal,Sub-Optimal,Monitor,D01,RING-011,2.85,5.0
374,109.23131785,-0.42204201,8.98,0.3771106898784637,Suspect,Suspect,Priority Survey,D001A,0.3771106898784637,Suspect,Critical,Priority Survey,D01,RING-011,9.651,5.0
379,109.23250322,-0.42550122,8.95,0.3898045122623443,Suspect,Suspect,Priority Survey,D001A,0.3898045122623443,Suspect,Critical,Priority Survey,D01,RING-012,9.831,5.0
1540,109.23259396,-0.42546507,2.66,0.3885980546474457,Suspect,Suspect,Priority Survey,D001A,0.3885980546474457,Suspect,Critical,Priority Survey,D01,RING-012,1.798,5.0
698,109.23264248,-0.42540495,6.63,0.3634593486785888,Suspect,Suspect,Priority Survey,D001A,0.3634593486785888,Suspect,Critical,Priority Survey,D01,RING-012,9.042,5.0
382,109.23172749,-0.42190872,8.93,0.4118166863918304,Abnormal,Abnormal,Monitor,D001A,0.4118166863918304,Abnormal,Sub-Optimal,Monitor,D01,RING-013,8.459,5.0
1464,109.23174861,-0.4218287,3.32,0.4294376969337463,Abnormal,Abnormal,Monitor,D001A,0.4294376969337463,Abnormal,Sub-Optimal,Monitor,D01,RING-013,5.645,5.0
1561,109.23167945,-0.42179793,2.2,0.3772577941417694,Suspect,Suspect,Priority Survey,D001A,0.3772577941417694,Suspect,Critical,Priority Survey,D01,RING-013,13.925,5.0
1456,109.23169878,-0.4217256,3.35,0.4071007370948791,Abnormal,Abnormal,Monitor,D001A,0.4071007370948791,Abnormal,Sub-Optimal,Monitor,D01,RING-013,17.981,5.0
1345,109.23176571,-0.42169848,3.87,0.3549801409244537,Suspect,Suspect,Priority Survey,D001A,0.3549801409244537,Suspect,Critical,Priority Survey,D01,RING-013,18.193,5.0
419,109.23178766,-0.42194943,8.63,0.3860035538673401,Suspect,Suspect,Priority Survey,D001A,0.3860035538673401,Suspect,Critical,Priority Survey,D01,RING-013,9.708,5.0
793,109.2318775,-0.42189971,6.0,0.4242680370807647,Abnormal,Abnormal,Monitor,D001A,0.4242680370807647,Abnormal,Sub-Optimal,Monitor,D01,RING-013,10.88,5.0
455,109.23198214,-0.42190742,8.34,0.3169907927513122,Suspect,Suspect,Priority Survey,D001A,0.3169907927513122,Suspect,Critical,Priority Survey,D01,RING-013,22.264,5.0
638,109.23181908,-0.42203851,7.18,0.4066495895385742,Abnormal,Abnormal,Monitor,D001A,0.4066495895385742,Abnormal,Sub-Optimal,Monitor,D01,RING-013,19.87,5.0
390,109.23177757,-0.43073784,8.83,0.4040368795394897,Abnormal,Abnormal,Monitor,D001A,0.4040368795394897,Abnormal,Sub-Optimal,Monitor,D01,RING-014,0.961,5.0
834,109.23180989,-0.43083687,5.67,0.4248415827751159,Abnormal,Abnormal,Monitor,D001A,0.4248415827751159,Abnormal,Sub-Optimal,Monitor,D01,RING-014,10.956,5.0
533,109.23173088,-0.43066051,7.8,0.3554306924343109,Suspect,Suspect,Priority Survey,D001A,0.3554306924343109,Suspect,Critical,Priority Survey,D01,RING-014,10.447,5.0
392,109.23135563,-0.4277192,8.8,0.4212750494480133,Abnormal,Abnormal,Monitor,D001A,0.4212750494480133,Abnormal,Sub-Optimal,Monitor,D01,RING-015,5.172,5.0
462,109.23135786,-0.42780194,8.31,0.429375022649765,Abnormal,Abnormal,Monitor,D001A,0.429375022649765,Abnormal,Sub-Optimal,Monitor,D01,RING-015,4.068,5.0
465,109.23135469,-0.42790141,8.29,0.4003198444843292,Abnormal,Abnormal,Monitor,D001A,0.4003198444843292,Abnormal,Sub-Optimal,Monitor,D01,RING-015,14.999,5.0
629,109.23133633,-0.42764052,7.24,0.3845116198062897,Suspect,Suspect,Priority Survey,D001A,0.3845116198062897,Suspect,Critical,Priority Survey,D01,RING-015,13.943,5.0
417,109.23209889,-0.42600754,8.65,0.4133196473121643,Abnormal,Abnormal,Monitor,D001A,0.4133196473121643,Abnormal,Sub-Optimal,Monitor,D01,RING-016,10.094,5.0
725,109.23213484,-0.42592118,6.43,0.3994942009449005,Abnormal,Abnormal,Monitor,D001A,0.3994942009449005,Abnormal,Sub-Optimal,Monitor,D01,RING-016,7.42,5.0
779,109.23210027,-0.42585245,6.05,0.3932248055934906,Abnormal,Abnormal,Monitor,D001A,0.3932248055934906,Abnormal,Sub-Optimal,Monitor,D01,RING-016,8.439,5.0
686,109.23199562,-0.42587503,6.73,0.4100536108016968,Abnormal,Abnormal,Monitor,D001A,0.4100536108016968,Abnormal,Sub-Optimal,Monitor,D01,RING-016,9.58,5.0
777,109.23201132,-0.4259519,6.07,0.4250078201293945,Abnormal,Abnormal,Monitor,D001A,0.4250078201293945,Abnormal,Sub-Optimal,Monitor,D01,RING-016,7.161,5.0
422,109.23209922,-0.42847898,8.6,0.4036968052387237,Abnormal,Abnormal,Monitor,D001A,0.4036968052387237,Abnormal,Sub-Optimal,Monitor,D01,RING-017,1.836,5.0
902,109.23201389,-0.42847986,5.33,0.424552708864212,Abnormal,Abnormal,Monitor,D001A,0.424552708864212,Abnormal,Sub-Optimal,Monitor,D01,RING-017,9.579,5.0
959,109.23218142,-0.42842836,5.11,0.4104127287864685,Abnormal,Abnormal,Monitor,D001A,0.4104127287864685,Abnormal,Sub-Optimal,Monitor,D01,RING-017,10.001,5.0
436,109.23125873,-0.42129234,8.48,0.4065696001052856,Abnormal,Abnormal,Monitor,D001A,0.4065696001052856,Abnormal,Sub-Optimal,Monitor,D01,RING-018,7.908,5.0
451,109.23125108,-0.4213701,8.37,0.2467327862977981,Suspect,Suspect,Priority Survey,D001A,0.2467327862977981,Suspect,Critical,Priority Survey,D01,RING-018,2.814,5.0
474,109.23131529,-0.42142347,8.24,0.3617971241474151,Suspect,Suspect,Priority Survey,D001A,0.3617971241474151,Suspect,Critical,Priority Survey,D01,RING-018,8.142,5.0
440,109.23134238,-0.42671407,8.47,0.3710446357727051,Suspect,Suspect,Priority Survey,D001A,0.3710446357727051,Suspect,Critical,Priority Survey,D01,RING-019,8.196,5.0
1164,109.23138638,-0.42680767,4.41,0.3814315497875213,Suspect,Suspect,Priority Survey,D001A,0.3814315497875213,Suspect,Critical,Priority Survey,D01,RING-019,4.704,5.0
503,109.2313181,-0.42684202,7.97,0.3468587398529053,Suspect,Suspect,Priority Survey,D001A,0.3468587398529053,Suspect,Critical,Priority Survey,D01,RING-019,6.896,5.0
