Tree_ID,Longitude,Latitude,Height_m,NDRE_Value,Classification,Health_Status,Action,Block_Name,NDRE_Absolute,Classification_Abs,Health_Status_Abs,Action_Abs,Block_Name_Legacy,Ring_ID,Distance_to_Center_m,Ring_Radius_m
62,109.23764421,-0.42426501,14.55,0.3966092467308044,Abnormal,Abnormal,Monitor,D003A,0.3966092467308044,Abnormal,Sub-Optimal,Monitor,D03,RING-001,10.893,5.0
96,109.2377107,-0.4241877,13.51,0.4238594174385071,Abnormal,Abnormal,Monitor,D003A,0.4238594174385071,Abnormal,Sub-Optimal,Monitor,D03,RING-001,0.898,5.0
245,109.23769814,-0.4240932,11.17,0.4224777221679687,Abnormal,Abnormal,Monitor,D003A,0.4224777221679687,Abnormal,Sub-Optimal,Monitor,D03,RING-001,10.279,5.0
1303,109.23777406,-0.42402359,4.0,0.4235875308513641,Abnormal,Abnormal,Monitor,D003A,0.4235875308513641,Abnormal,Sub-Optimal,Monitor,D03,RING-001,19.635,5.0
340,109.23768685,-0.42436087,10.24,0.4196345210075378,Abnormal,Abnormal,Monitor,D003A,0.4196345210075378,Abnormal,Sub-Optimal,Monitor,D03,RING-001,19.403,5.0
75,109.23827421,-0.42879253,14.18,0.3473311066627502,Suspect,Suspect,Priority Survey,D003A,0.3473311066627502,Suspect,Critical,Priority Survey,D03,RING-002,5.15,5.0
261,109.23830701,-0.42872472,11.05,0.3110165297985077,Suspect,Suspect,Priority Survey,D003A,0.3110165297985077,Suspect,Critical,Priority Survey,D03,RING-002,7.616,5.0
194,109.2383223,-0.42864379,11.91,0.3575854003429413,Suspect,Suspect,Priority Survey,D003A,0.3575854003429413,Suspect,Critical,Priority Survey,D03,RING-002,16.414,5.0
353,109.23835235,-0.42886082,10.09,0.3042356967926025,Suspect,Suspect,Priority Survey,D003A,0.3042356967926025,Suspect,Critical,Priority Survey,D03,RING-002,8.367,5.0
309,109.23834649,-0.4289395,10.47,0.2655853927135467,Suspect,Suspect,Priority Survey,D003A,0.2655853927135467,Suspect,Critical,Priority Survey,D03,RING-002,16.53,5.0
81,109.23840875,-0.4237633,13.95,0.3493640422821045,Suspect,Suspect,Priority Survey,D003A,0.3493640422821045,Suspect,Critical,Priority Survey,D03,RING-003,7.885,5.0
381,109.23834408,-0.42372756,9.8,0.3328122794628143,Suspect,Suspect,Priority Survey,D003A,0.3328122794628143,Suspect,Critical,Priority Survey,D03,RING-003,6.503,5.0
632,109.23833553,-0.42380307,7.7,0.3341860771179199,Suspect,Suspect,Priority Survey,D003A,0.3341860771179199,Suspect,Critical,Priority Survey,D03,RING-003,1.973,5.0
118,109.23827848,-0.42385144,13.03,0.3947373330593109,Abnormal,Abnormal,Monitor,D003A,0.3947373330593109,Abnormal,Sub-Optimal,Monitor,D03,RING-003,10.066,5.0
95,109.23750769,-0.42418495,13.53,0.390491783618927,Abnormal,Abnormal,Monitor,D003A,0.390491783618927,Abnormal,Sub-Optimal,Monitor,D03,RING-004,4.141,5.0
169,109.23744393,-0.42409947,12.25,0.3992358148097992,Abnormal,Abnormal,Monitor,D003A,0.3992358148097992,Abnormal,Sub-Optimal,Monitor,D03,RING-004,9.623,5.0
220,109.23759482,-0.42416055,11.54,0.3960126340389251,Abnormal,Abnormal,Monitor,D003A,0.3960126340389251,Abnormal,Sub-Optimal,Monitor,D03,RING-004,8.935,5.0
97,109.237362,-0.43084599,13.51,0.4181399643421173,Abnormal,Abnormal,Monitor,D003A,0.4181399643421173,Abnormal,Sub-Optimal,Monitor,D03,RING-005,4.877,5.0
256,109.23744329,-0.43082385,11.11,0.4075442850589752,Abnormal,Abnormal,Monitor,D003A,0.4075442850589752,Abnormal,Sub-Optimal,Monitor,D03,RING-005,5.02,5.0
1146,109.23750709,-0.43075016,4.74,0.3891046941280365,Suspect,Suspect,Priority Survey,D003A,0.3891046941280365,Suspect,Critical,Priority Survey,D03,RING-005,14.439,5.0
695,109.2372807,-0.43086496,7.3,0.4154716432094574,Abnormal,Abnormal,Monitor,D003A,0.4154716432094574,Abnormal,Sub-Optimal,Monitor,D03,RING-005,13.951,5.0
102,109.2382774,-0.43054597,13.41,0.3479520380496979,Suspect,Suspect,Priority Survey,D003A,0.3479520380496979,Suspect,Critical,Priority Survey,D03,RING-006,13.373,5.0
236,109.23826706,-0.43061876,11.31,0.210797443985939,Suspect,Suspect,Priority Survey,D003A,0.210797443985939,Suspect,Critical,Priority Survey,D03,RING-006,5.278,5.0
1143,109.23833082,-0.43069384,4.75,0.4018507599830627,Abnormal,Abnormal,Monitor,D003A,0.4018507599830627,Abnormal,Sub-Optimal,Monitor,D03,RING-006,7.697,5.0
104,109.23824952,-0.43069517,13.4,0.3815773129463196,Suspect,Suspect,Priority Survey,D003A,0.3815773129463196,Suspect,Critical,Priority Survey,D03,RING-006,3.731,5.0
106,109.23821133,-0.43077881,13.26,0.3649868965148926,Suspect,Suspect,Priority Survey,D003A,0.3649868965148926,Suspect,Critical,Priority Survey,D03,RING-006,13.886,5.0
151,109.23841366,-0.42389306,12.42,0.3534032106399536,Suspect,Suspect,Priority Survey,D003A,0.3534032106399536,Suspect,Critical,Priority Survey,D03,RING-007,21.473,5.0
297,109.23835481,-0.42395319,10.6,0.1088730692863464,Suspect,Suspect,Priority Survey,D003A,0.1088730692863464,Suspect,Critical,Priority Survey,D03,RING-007,14.704,5.0
625,109.23834311,-0.42403638,7.75,0.3484039902687073,Suspect,Suspect,Priority Survey,D003A,0.3484039902687073,Suspect,Critical,Priority Survey,D03,RING-007,6.577,5.0
1558,109.23840868,-0.4240694,1.29,0.3877995014190674,Suspect,Suspect,Priority Survey,D003A,0.3877995014190674,Suspect,Critical,Priority Survey,D03,RING-007,3.734,5.0
647,109.23836464,-0.42415349,7.63,0.3510055243968963,Suspect,Suspect,Priority Survey,D003A,0.3510055243968963,Suspect,Critical,Priority Survey,D03,RING-007,7.828,5.0
1516,109.23841718,-0.42421138,2.13,0.3214670121669769,Suspect,Suspect,Priority Survey,D003A,0.3214670121669769,Suspect,Critical,Priority Survey,D03,RING-007,14.72,5.0
906,109.2383471,-0.4242715,5.94,0.4293055236339569,Abnormal,Abnormal,Monitor,D003A,0.4293055236339569,Abnormal,Sub-Optimal,Monitor,D03,RING-007,21.012,5.0
208,109.23835323,-0.42298242,11.73,0.2021222859621048,Suspect,Suspect,Priority Survey,D003A,0.2021222859621048,Suspect,Critical,Priority Survey,D03,RING-008,5.749,5.0
375,109.23834876,-0.42289696,9.9,0.1646871864795684,Suspect,Suspect,Priority Survey,D003A,0.1646871864795684,Suspect,Critical,Priority Survey,D03,RING-008,7.57,5.0
731,109.23843724,-0.42289427,7.04,0.4166348874568939,Abnormal,Abnormal,Monitor,D003A,0.4166348874568939,Abnormal,Sub-Optimal,Monitor,D03,RING-008,7.817,5.0
500,109.23843227,-0.42302268,8.66,0.424369752407074,Abnormal,Abnormal,Monitor,D003A,0.424369752407074,Abnormal,Sub-Optimal,Monitor,D03,RING-008,9.242,5.0
224,109.23766342,-0.43059556,11.47,0.4087015390396118,Abnormal,Abnormal,Monitor,D003A,0.4087015390396118,Abnormal,Sub-Optimal,Monitor,D03,RING-009,12.724,5.0
412,109.23758123,-0.43058786,9.45,0.4106399714946747,Abnormal,Abnormal,Monitor,D003A,0.4106399714946747,Abnormal,Sub-Optimal,Monitor,D03,RING-009,4.023,5.0
247,109.23750713,-0.43057925,11.16,0.3935655057430267,Abnormal,Abnormal,Monitor,D003A,0.3935655057430267,Abnormal,Sub-Optimal,Monitor,D03,RING-009,5.38,5.0
547,109.23746133,-0.4304965,8.24,0.3730957806110382,Suspect,Suspect,Priority Survey,D003A,0.3730957806110382,Suspect,Critical,Priority Survey,D03,RING-009,12.718,5.0
255,109.23829027,-0.42729863,11.11,0.3932256400585174,Abnormal,Abnormal,Monitor,D003A,0.3932256400585174,Abnormal,Sub-Optimal,Monitor,D03,RING-010,8.81,5.0
538,109.23821168,-0.42725385,8.32,0.3610644042491913,Suspect,Suspect,Priority Survey,D003A,0.3610644042491913,Suspect,Critical,Priority Survey,D03,RING-010,11.634,5.0
981,109.23836349,-0.42727921,5.57,0.3668172061443329,Suspect,Suspect,Priority Survey,D003A,0.3668172061443329,Suspect,Critical,Priority Survey,D03,RING-010,8.612,5.0
1076,109.23837159,-0.42718335,5.05,0.3853036165237427,Suspect,Suspect,Priority Survey,D003A,0.3853036165237427,Suspect,Critical,Priority Survey,D03,RING-010,7.95,5.0
346,109.23831906,-0.42709381,10.16,0.3833402991294861,Suspect,Suspect,Priority Survey,D003A,0.3833402991294861,Suspect,Critical,Priority Survey,D03,RING-010,14.172,5.0
278,109.23826408,-0.42990527,10.83,0.4253547787666321,Abnormal,Abnormal,Monitor,D003A,0.4253547787666321,Abnormal,Sub-Optimal,Monitor,D03,RING-011,8.463,5.0
1479,109.23833819,-0.42986188,2.79,0.3132275938987732,Suspect,Suspect,Priority Survey,D003A,0.3132275938987732,Suspect,Critical,Priority Survey,D03,RING-011,2.804,5.0
1260,109.2383463,-0.4297814,4.21,0.3617954850196838,Suspect,Suspect,Priority Survey,D003A,0.3617954850196838,Suspect,Critical,Priority Survey,D03,RING-011,8.242,5.0
349,109.23661678,-0.42341021,10.1,0.4125540554523468,Abnormal,Abnormal,Monitor,D003A,0.4125540554523468,Abnormal,Sub-Optimal,Monitor,D03,RING-012,7.31,5.0
